,DOM_MW,hour,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,lag1,lag2,lag3,prediction,isFuture,pred
2018-08-13 22:00:00,,22,0,3,8,2018,225,13,33,12861.0,14987.0,14854.0,,True,14085.928
2018-08-13 23:00:00,,23,0,3,8,2018,225,13,33,11902.0,13804.0,13455.0,,True,13252.256
2018-08-14 00:00:00,,0,1,3,8,2018,226,14,33,10917.0,12635.0,12118.0,,True,11096.701
2018-08-14 01:00:00,,1,1,3,8,2018,226,14,33,10162.0,11710.0,11012.0,,True,10461.403
2018-08-14 02:00:00,,2,1,3,8,2018,226,14,33,9591.0,11047.0,10275.0,,True,10025.104
2018-08-14 03:00:00,,3,1,3,8,2018,226,14,33,9287.0,10680.0,9807.0,,True,9879.602
2018-08-14 04:00:00,,4,1,3,8,2018,226,14,33,9173.0,10445.0,9513.0,,True,9737.637
2018-08-14 05:00:00,,5,1,3,8,2018,226,14,33,9317.0,10504.0,9522.0,,True,9761.495
2018-08-14 06:00:00,,6,1,3,8,2018,226,14,33,9869.0,10984.0,9942.0,,True,10307.871
2018-08-14 07:00:00,,7,1,3,8,2018,226,14,33,10646.0,11598.0,10687.0,,True,11090.868
2018-08-14 08:00:00,,8,1,3,8,2018,226,14,33,11327.0,12237.0,11274.0,,True,12057.856
2018-08-14 09:00:00,,9,1,3,8,2018,226,14,33,11793.0,13104.0,12044.0,,True,12616.3955
2018-08-14 10:00:00,,10,1,3,8,2018,226,14,33,12286.0,14091.0,12865.0,,True,13017.812
2018-08-14 11:00:00,,11,1,3,8,2018,226,14,33,12817.0,15252.0,13799.0,,True,13656.648
2018-08-14 12:00:00,,12,1,3,8,2018,226,14,33,13268.0,16320.0,14505.0,,True,14192.132
2018-08-14 13:00:00,,13,1,3,8,2018,226,14,33,13661.0,,15102.0,,True,14196.214
2018-08-14 14:00:00,,14,1,3,8,2018,226,14,33,14288.0,,15362.0,,True,14425.353
2018-08-14 15:00:00,,15,1,3,8,2018,226,14,33,14811.0,,15602.0,,True,14512.307
2018-08-14 16:00:00,,16,1,3,8,2018,226,14,33,15024.0,,15710.0,,True,14548.558
2018-08-14 17:00:00,,17,1,3,8,2018,226,14,33,14985.0,,15739.0,,True,14650.39
2018-08-14 18:00:00,,18,1,3,8,2018,226,14,33,14967.0,,15455.0,,True,14605.641
2018-08-14 19:00:00,,19,1,3,8,2018,226,14,33,14768.0,,15025.0,,True,14605.641
2018-08-14 20:00:00,,20,1,3,8,2018,226,14,33,14308.0,,14565.0,,True,14511.417
2018-08-14 21:00:00,,21,1,3,8,2018,226,14,33,14047.0,,14435.0,,True,14411.549
2018-08-14 22:00:00,,22,1,3,8,2018,226,14,33,13255.0,16656.0,13670.0,,True,14186.166
2018-08-14 23:00:00,,23,1,3,8,2018,226,14,33,12237.0,15394.0,12518.0,,True,13264.397
2018-08-15 00:00:00,,0,2,3,8,2018,227,15,33,11191.0,14133.0,11356.0,,True,11438.338
2018-08-15 01:00:00,,1,2,3,8,2018,227,15,33,10313.0,13065.0,10376.0,,True,10588.564
2018-08-15 02:00:00,,2,2,3,8,2018,227,15,33,9759.0,12211.0,9810.0,,True,10114.928
2018-08-15 03:00:00,,3,2,3,8,2018,227,15,33,9413.0,11622.0,9541.0,,True,9946.792
2018-08-15 04:00:00,,4,2,3,8,2018,227,15,33,9237.0,11286.0,9380.0,,True,9747.887
2018-08-15 05:00:00,,5,2,3,8,2018,227,15,33,9379.0,11303.0,9509.0,,True,9861.324
2018-08-15 06:00:00,,6,2,3,8,2018,227,15,33,9854.0,11696.0,10041.0,,True,10474.6
2018-08-15 07:00:00,,7,2,3,8,2018,227,15,33,10589.0,12268.0,10841.0,,True,11110.284
2018-08-15 08:00:00,,8,2,3,8,2018,227,15,33,11198.0,12927.0,11477.0,,True,12203.675
2018-08-15 09:00:00,,9,2,3,8,2018,227,15,33,11806.0,13901.0,12043.0,,True,12652.277
2018-08-15 10:00:00,,10,2,3,8,2018,227,15,33,12725.0,14875.0,12634.0,,True,13177.213
2018-08-15 11:00:00,,11,2,3,8,2018,227,15,33,13582.0,16013.0,13369.0,,True,13756.412
2018-08-15 12:00:00,,12,2,3,8,2018,227,15,33,14604.0,16821.0,14077.0,,True,14465.071
2018-08-15 13:00:00,,13,2,3,8,2018,227,15,33,15348.0,,14800.0,,True,14449.598
2018-08-15 14:00:00,,14,2,3,8,2018,227,15,33,16017.0,,15490.0,,True,14539.24
2018-08-15 15:00:00,,15,2,3,8,2018,227,15,33,16528.0,,15855.0,,True,14612.282
2018-08-15 16:00:00,,16,2,3,8,2018,227,15,33,16884.0,,16073.0,,True,14648.533
2018-08-15 17:00:00,,17,2,3,8,2018,227,15,33,,,16309.0,,True,14194.92
2018-08-15 18:00:00,,18,2,3,8,2018,227,15,33,16907.0,,16207.0,,True,14738.128
2018-08-15 19:00:00,,19,2,3,8,2018,227,15,33,16527.0,,15612.0,,True,14681.953
2018-08-15 20:00:00,,20,2,3,8,2018,227,15,33,15859.0,,14996.0,,True,14609.702
2018-08-15 21:00:00,,21,2,3,8,2018,227,15,33,15503.0,16851.0,14822.0,,True,14874.343
2018-08-15 22:00:00,,22,2,3,8,2018,227,15,33,14545.0,15459.0,14071.0,,True,14479.562
2018-08-15 23:00:00,,23,2,3,8,2018,227,15,33,13284.0,14089.0,12910.0,,True,13571.491
2018-08-16 00:00:00,,0,3,3,8,2018,228,16,33,12057.0,12848.0,11797.0,,True,11428.528
2018-08-16 01:00:00,,1,3,3,8,2018,228,16,33,11078.0,11950.0,10911.0,,True,10697.279
2018-08-16 02:00:00,,2,3,3,8,2018,228,16,33,10423.0,11198.0,10331.0,,True,10102.515
2018-08-16 03:00:00,,3,3,3,8,2018,228,16,33,9948.0,10812.0,9950.0,,True,10116.832
2018-08-16 04:00:00,,4,3,3,8,2018,228,16,33,9673.0,10574.0,9755.0,,True,9969.191
2018-08-16 05:00:00,,5,3,3,8,2018,228,16,33,9647.0,10561.0,9848.0,,True,9995.404
2018-08-16 06:00:00,,6,3,3,8,2018,228,16,33,10144.0,10968.0,10362.0,,True,10339.725
2018-08-16 07:00:00,,7,3,3,8,2018,228,16,33,10798.0,11706.0,11168.0,,True,11276.975
2018-08-16 08:00:00,,8,3,3,8,2018,228,16,33,11388.0,12261.0,11775.0,,True,12189.466
2018-08-16 09:00:00,,9,3,3,8,2018,228,16,33,12280.0,12849.0,12369.0,,True,12694.23
2018-08-16 10:00:00,,10,3,3,8,2018,228,16,33,13258.0,13456.0,13005.0,,True,13367.46
2018-08-16 11:00:00,,11,3,3,8,2018,228,16,33,14398.0,14388.0,13552.0,,True,13976.273
2018-08-16 12:00:00,,12,3,3,8,2018,228,16,33,15300.0,15364.0,14173.0,,True,14463.691
2018-08-16 13:00:00,,13,3,3,8,2018,228,16,33,16042.0,16169.0,14668.0,,True,14788.825
2018-08-16 14:00:00,,14,3,3,8,2018,228,16,33,16609.0,16842.0,15340.0,,True,14853.037
2018-08-16 15:00:00,,15,3,3,8,2018,228,16,33,16952.0,,15873.0,,True,14612.282
2018-08-16 16:00:00,,16,3,3,8,2018,228,16,33,,,16256.0,,True,14157.107
2018-08-16 17:00:00,,17,3,3,8,2018,228,16,33,,,16597.0,,True,14194.92
2018-08-16 18:00:00,,18,3,3,8,2018,228,16,33,,,16635.0,,True,14224.905
2018-08-16 19:00:00,,19,3,3,8,2018,228,16,33,16881.0,,16021.0,,True,14738.128
2018-08-16 20:00:00,,20,3,3,8,2018,228,16,33,16127.0,16388.0,15312.0,,True,14944.868
2018-08-16 21:00:00,,21,3,3,8,2018,228,16,33,15778.0,16018.0,14893.0,,True,14815.268
2018-08-16 22:00:00,,22,3,3,8,2018,228,16,33,14878.0,15113.0,14001.0,,True,14486.797
2018-08-16 23:00:00,,23,3,3,8,2018,228,16,33,13622.0,13832.0,12809.0,,True,13514.969
2018-08-17 00:00:00,,0,4,3,8,2018,229,17,33,12530.0,12561.0,11576.0,,True,11489.416
2018-08-17 01:00:00,,1,4,3,8,2018,229,17,33,11654.0,11500.0,10686.0,,True,10514.099
2018-08-17 02:00:00,,2,4,3,8,2018,229,17,33,11000.0,10780.0,10123.0,,True,10159.6
2018-08-17 03:00:00,,3,4,3,8,2018,229,17,33,10625.0,10245.0,9589.0,,True,10018.72
2018-08-17 04:00:00,,4,4,3,8,2018,229,17,33,10378.0,9951.0,9326.0,,True,9880.449
2018-08-17 05:00:00,,5,4,3,8,2018,229,17,33,10470.0,9969.0,9331.0,,True,9880.147
2018-08-17 06:00:00,,6,4,3,8,2018,229,17,33,10975.0,10341.0,9747.0,,True,10307.682
2018-08-17 07:00:00,,7,4,3,8,2018,229,17,33,11803.0,10953.0,10328.0,,True,10995.286
2018-08-17 08:00:00,,8,4,3,8,2018,229,17,33,12367.0,11587.0,10883.0,,True,12029.382
2018-08-17 09:00:00,,9,4,3,8,2018,229,17,33,13014.0,12466.0,11613.0,,True,12635.656
2018-08-17 10:00:00,,10,4,3,8,2018,229,17,33,13899.0,13419.0,12219.0,,True,13227.278
2018-08-17 11:00:00,,11,4,3,8,2018,229,17,33,15022.0,14481.0,12812.0,,True,13999.653
2018-08-17 12:00:00,,12,4,3,8,2018,229,17,33,16153.0,15274.0,13438.0,,True,14534.805
2018-08-17 13:00:00,,13,4,3,8,2018,229,17,33,,15765.0,13936.0,,True,14943.231
2018-08-17 14:00:00,,14,4,3,8,2018,229,17,33,,16107.0,14425.0,,True,15075.879
2018-08-17 15:00:00,,15,4,3,8,2018,229,17,33,,16278.0,14790.0,,True,15083.688
2018-08-17 16:00:00,,16,4,3,8,2018,229,17,33,,16302.0,14875.0,,True,15056.702
2018-08-17 17:00:00,,17,4,3,8,2018,229,17,33,,16114.0,15220.0,,True,15062.003
2018-08-17 18:00:00,,18,4,3,8,2018,229,17,33,,15931.0,15093.0,,True,15037.37
2018-08-17 19:00:00,,19,4,3,8,2018,229,17,33,,15457.0,14482.0,,True,15016.2295
2018-08-17 20:00:00,,20,4,3,8,2018,229,17,33,16462.0,14696.0,13638.0,,True,14780.75
2018-08-17 21:00:00,,21,4,3,8,2018,229,17,33,15781.0,14363.0,13355.0,,True,14658.554
2018-08-17 22:00:00,,22,4,3,8,2018,229,17,33,14969.0,13667.0,12584.0,,True,14313.762
2018-08-17 23:00:00,,23,4,3,8,2018,229,17,33,13876.0,12709.0,11680.0,,True,13038.76
2018-08-18 00:00:00,,0,5,3,8,2018,230,18,33,12810.0,11612.0,10699.0,,True,11143.144
2018-08-18 01:00:00,,1,5,3,8,2018,230,18,33,11918.0,10649.0,9638.0,,True,10438.271
2018-08-18 02:00:00,,2,5,3,8,2018,230,18,33,11134.0,10056.0,8993.0,,True,10205.624
2018-08-18 03:00:00,,3,5,3,8,2018,230,18,33,10630.0,9596.0,8564.0,,True,9787.225
2018-08-18 04:00:00,,4,5,3,8,2018,230,18,33,10257.0,9331.0,8265.0,,True,9777.16
2018-08-18 05:00:00,,5,5,3,8,2018,230,18,33,10066.0,9269.0,8130.0,,True,9674.352
2018-08-18 06:00:00,,6,5,3,8,2018,230,18,33,10066.0,9274.0,8283.0,,True,9711.435
2018-08-18 07:00:00,,7,5,3,8,2018,230,18,33,10134.0,9323.0,8411.0,,True,9806.308
2018-08-18 08:00:00,,8,5,3,8,2018,230,18,33,10556.0,9860.0,8849.0,,True,10435.656
2018-08-18 09:00:00,,9,5,3,8,2018,230,18,33,11528.0,11104.0,9762.0,,True,11352.317
2018-08-18 10:00:00,,10,5,3,8,2018,230,18,33,12626.0,12392.0,10676.0,,True,12218.767
2018-08-18 11:00:00,,11,5,3,8,2018,230,18,33,13651.0,13571.0,11482.0,,True,13086.273
2018-08-18 12:00:00,,12,5,3,8,2018,230,18,33,14478.0,14506.0,12139.0,,True,13835.771
2018-08-18 13:00:00,,13,5,3,8,2018,230,18,33,15129.0,15140.0,12678.0,,True,14274.571
2018-08-18 14:00:00,,14,5,3,8,2018,230,18,33,15618.0,15553.0,13083.0,,True,14490.677
2018-08-18 15:00:00,,15,5,3,8,2018,230,18,33,16003.0,15991.0,13559.0,,True,14544.399
2018-08-18 16:00:00,,16,5,3,8,2018,230,18,33,16261.0,16248.0,13926.0,,True,14683.975
2018-08-18 17:00:00,,17,5,3,8,2018,230,18,33,16496.0,16456.0,14120.0,,True,14730.426
2018-08-18 18:00:00,,18,5,3,8,2018,230,18,33,16402.0,16388.0,14147.0,,True,14741.058
2018-08-18 19:00:00,,19,5,3,8,2018,230,18,33,15935.0,15904.0,13610.0,,True,14637.733
2018-08-18 20:00:00,,20,5,3,8,2018,230,18,33,15159.0,15052.0,12865.0,,True,14425.017
2018-08-18 21:00:00,,21,5,3,8,2018,230,18,33,14681.0,14698.0,12542.0,,True,14225.126
2018-08-18 22:00:00,,22,5,3,8,2018,230,18,33,13909.0,13922.0,11790.0,,True,13641.288
2018-08-18 23:00:00,,23,5,3,8,2018,230,18,33,12664.0,12841.0,10908.0,,True,12857.69
2018-08-19 00:00:00,,0,6,3,8,2018,231,19,33,11489.0,11850.0,9856.0,,True,10784.034
2018-08-19 01:00:00,,1,6,3,8,2018,231,19,33,10549.0,10978.0,9039.0,,True,10074.061
2018-08-19 02:00:00,,2,6,3,8,2018,231,19,33,9917.0,10373.0,8448.0,,True,9870.656
2018-08-19 03:00:00,,3,6,3,8,2018,231,19,33,9437.0,9941.0,8053.0,,True,9562.846
2018-08-19 04:00:00,,4,6,3,8,2018,231,19,33,9087.0,9601.0,7827.0,,True,9333.805
2018-08-19 05:00:00,,5,6,3,8,2018,231,19,33,8917.0,9480.0,7707.0,,True,9235.632
2018-08-19 06:00:00,,6,6,3,8,2018,231,19,33,8872.0,9499.0,7714.0,,True,9236.08
2018-08-19 07:00:00,,7,6,3,8,2018,231,19,33,8914.0,9631.0,7810.0,,True,9384.358
2018-08-19 08:00:00,,8,6,3,8,2018,231,19,33,9207.0,10103.0,8127.0,,True,10011.431
2018-08-19 09:00:00,,9,6,3,8,2018,231,19,33,10153.0,11118.0,8970.0,,True,10825.692
2018-08-19 10:00:00,,10,6,3,8,2018,231,19,33,11299.0,12222.0,9908.0,,True,11658.338
2018-08-19 11:00:00,,11,6,3,8,2018,231,19,33,12303.0,13351.0,10630.0,,True,12580.64
2018-08-19 12:00:00,,12,6,3,8,2018,231,19,33,13248.0,14413.0,11371.0,,True,13224.653
2018-08-19 13:00:00,,13,6,3,8,2018,231,19,33,14080.0,15337.0,12041.0,,True,13725.4795
2018-08-19 14:00:00,,14,6,3,8,2018,231,19,33,14723.0,15862.0,12724.0,,True,14237.499
2018-08-19 15:00:00,,15,6,3,8,2018,231,19,33,15233.0,16197.0,13369.0,,True,14525.822
2018-08-19 16:00:00,,16,6,3,8,2018,231,19,33,15669.0,16009.0,13947.0,,True,14519.403
2018-08-19 17:00:00,,17,6,3,8,2018,231,19,33,15936.0,15920.0,14252.0,,True,14619.888
2018-08-19 18:00:00,,18,6,3,8,2018,231,19,33,16064.0,15927.0,14451.0,,True,14705.85
2018-08-19 19:00:00,,19,6,3,8,2018,231,19,33,15753.0,15541.0,14181.0,,True,14601.683
2018-08-19 20:00:00,,20,6,3,8,2018,231,19,33,15116.0,15140.0,13543.0,,True,14518.048
2018-08-19 21:00:00,,21,6,3,8,2018,231,19,33,14757.0,14822.0,13302.0,,True,14468.565
2018-08-19 22:00:00,,22,6,3,8,2018,231,19,33,13851.0,13922.0,12513.0,,True,13753.0205
2018-08-19 23:00:00,,23,6,3,8,2018,231,19,33,12713.0,12761.0,11447.0,,True,12947.042
2018-08-20 00:00:00,,0,0,3,8,2018,232,20,34,11593.0,11460.0,10325.0,,True,10667.001
2018-08-20 01:00:00,,1,0,3,8,2018,232,20,34,10656.0,10516.0,9517.0,,True,10090.013
2018-08-20 02:00:00,,2,0,3,8,2018,232,20,34,10051.0,9847.0,8978.0,,True,9815.824
2018-08-20 03:00:00,,3,0,3,8,2018,232,20,34,9666.0,9425.0,8597.0,,True,9522.307
2018-08-20 04:00:00,,4,0,3,8,2018,232,20,34,9482.0,9163.0,8437.0,,True,9326.328
2018-08-20 05:00:00,,5,0,3,8,2018,232,20,34,9608.0,9128.0,8569.0,,True,9357.109
2018-08-20 06:00:00,,6,0,3,8,2018,232,20,34,10098.0,9509.0,9057.0,,True,10041.302
2018-08-20 07:00:00,,7,0,3,8,2018,232,20,34,10788.0,10075.0,9802.0,,True,10714.227
2018-08-20 08:00:00,,8,0,3,8,2018,232,20,34,11390.0,10606.0,10404.0,,True,11316.695
2018-08-20 09:00:00,,9,0,3,8,2018,232,20,34,12201.0,11323.0,11175.0,,True,12075.63
2018-08-20 10:00:00,,10,0,3,8,2018,232,20,34,13250.0,12107.0,12153.0,,True,12878.884
2018-08-20 11:00:00,,11,0,3,8,2018,232,20,34,14418.0,12792.0,13239.0,,True,13820.169
2018-08-20 12:00:00,,12,0,3,8,2018,232,20,34,15564.0,13400.0,14317.0,,True,14397.881
2018-08-20 13:00:00,,13,0,3,8,2018,232,20,34,16608.0,13899.0,15344.0,,True,14701.005
2018-08-20 14:00:00,,14,0,3,8,2018,232,20,34,,14388.0,16155.0,,True,15010.928
2018-08-20 15:00:00,,15,0,3,8,2018,232,20,34,,14779.0,16485.0,,True,15038.528
2018-08-20 16:00:00,,16,0,3,8,2018,232,20,34,16406.0,15085.0,16828.0,,True,14803.168
2018-08-20 17:00:00,,17,0,3,8,2018,232,20,34,16753.0,15278.0,16890.0,,True,14923.485
2018-08-20 18:00:00,,18,0,3,8,2018,232,20,34,16766.0,15232.0,16513.0,,True,14917.935
2018-08-20 19:00:00,,19,0,3,8,2018,232,20,34,16440.0,14817.0,15953.0,,True,14917.935
2018-08-20 20:00:00,,20,0,3,8,2018,232,20,34,15864.0,14087.0,15259.0,,True,14723.79
2018-08-20 21:00:00,,21,0,3,8,2018,232,20,34,15423.0,13667.0,14864.0,,True,14719.729
2018-08-20 22:00:00,,22,0,3,8,2018,232,20,34,14534.0,12730.0,13927.0,,True,14161.488
2018-08-20 23:00:00,,23,0,3,8,2018,232,20,34,13271.0,11519.0,12665.0,,True,13129.127
2018-08-21 00:00:00,,0,1,3,8,2018,233,21,34,12007.0,10313.0,11423.0,,True,10688.04
2018-08-21 01:00:00,,1,1,3,8,2018,233,21,34,11131.0,9436.0,10490.0,,True,10352.777
2018-08-21 02:00:00,,2,1,3,8,2018,233,21,34,10541.0,8855.0,9824.0,,True,9925.91
2018-08-21 03:00:00,,3,1,3,8,2018,233,21,34,10082.0,8526.0,9357.0,,True,9616.814
2018-08-21 04:00:00,,4,1,3,8,2018,233,21,34,9887.0,8324.0,9081.0,,True,9526.9375
2018-08-21 05:00:00,,5,1,3,8,2018,233,21,34,9957.0,8395.0,9108.0,,True,9552.393
2018-08-21 06:00:00,,6,1,3,8,2018,233,21,34,10436.0,8895.0,9535.0,,True,10081.9375
2018-08-21 07:00:00,,7,1,3,8,2018,233,21,34,11146.0,9602.0,10283.0,,True,10796.311
2018-08-21 08:00:00,,8,1,3,8,2018,233,21,34,11779.0,10216.0,10757.0,,True,11578.431
2018-08-21 09:00:00,,9,1,3,8,2018,233,21,34,12585.0,10659.0,11343.0,,True,12051.239
2018-08-21 10:00:00,,10,1,3,8,2018,233,21,34,13537.0,11414.0,12090.0,,True,12817.56
2018-08-21 11:00:00,,11,1,3,8,2018,233,21,34,14740.0,12198.0,12818.0,,True,13603.229
2018-08-21 12:00:00,,12,1,3,8,2018,233,21,34,15811.0,12959.0,13453.0,,True,14312.508
2018-08-21 13:00:00,,13,1,3,8,2018,233,21,34,16735.0,13443.0,14000.0,,True,14647.717
2018-08-21 14:00:00,,14,1,3,8,2018,233,21,34,,13912.0,14548.0,,True,14956.625
2018-08-21 15:00:00,,15,1,3,8,2018,233,21,34,,14310.0,15001.0,,True,14995.074
2018-08-21 16:00:00,,16,1,3,8,2018,233,21,34,,14560.0,15423.0,,True,14953.009
2018-08-21 17:00:00,,17,1,3,8,2018,233,21,34,,14791.0,15604.0,,True,14978.101
2018-08-21 18:00:00,,18,1,3,8,2018,233,21,34,,14789.0,15612.0,,True,15008.086
2018-08-21 19:00:00,,19,1,3,8,2018,233,21,34,,14414.0,14973.0,,True,14988.295
2018-08-21 20:00:00,,20,1,3,8,2018,233,21,34,,13719.0,14200.0,,True,14873.135
2018-08-21 21:00:00,,21,1,3,8,2018,233,21,34,16945.0,13394.0,13887.0,,True,14780.75
2018-08-21 22:00:00,,22,1,3,8,2018,233,21,34,15926.0,12521.0,12953.0,,True,14263.236
2018-08-21 23:00:00,,23,1,3,8,2018,233,21,34,14598.0,11340.0,11731.0,,True,13115.935
2018-08-22 00:00:00,,0,2,3,8,2018,234,22,34,13268.0,10134.0,10497.0,,True,11164.331
2018-08-22 01:00:00,,1,2,3,8,2018,234,22,34,12252.0,9327.0,9499.0,,True,10345.444
2018-08-22 02:00:00,,2,2,3,8,2018,234,22,34,11533.0,8760.0,8952.0,,True,10013.06
2018-08-22 03:00:00,,3,2,3,8,2018,234,22,34,10962.0,8430.0,8569.0,,True,9681.669
2018-08-22 04:00:00,,4,2,3,8,2018,234,22,34,10747.0,8233.0,8384.0,,True,9583.142
2018-08-22 05:00:00,,5,2,3,8,2018,234,22,34,10739.0,8294.0,8459.0,,True,9583.142
2018-08-22 06:00:00,,6,2,3,8,2018,234,22,34,11149.0,8760.0,8960.0,,True,10212.458
2018-08-22 07:00:00,,7,2,3,8,2018,234,22,34,11836.0,9400.0,9749.0,,True,10670.908
2018-08-22 08:00:00,,8,2,3,8,2018,234,22,34,12376.0,9964.0,10227.0,,True,11671.031
2018-08-22 09:00:00,,9,2,3,8,2018,234,22,34,13018.0,10638.0,10735.0,,True,12041.444
2018-08-22 10:00:00,,10,2,3,8,2018,234,22,34,13531.0,11372.0,11211.0,,True,12503.056
2018-08-22 11:00:00,,11,2,3,8,2018,234,22,34,14154.0,12130.0,11707.0,,True,12957.357
2018-08-22 12:00:00,,12,2,3,8,2018,234,22,34,14777.0,12891.0,12230.0,,True,13864.424
2018-08-22 13:00:00,,13,2,3,8,2018,234,22,34,15295.0,13591.0,12642.0,,True,14326.766
2018-08-22 14:00:00,,14,2,3,8,2018,234,22,34,15598.0,14314.0,13130.0,,True,14528.194
2018-08-22 15:00:00,,15,2,3,8,2018,234,22,34,15681.0,14876.0,13415.0,,True,14565.541
2018-08-22 16:00:00,,16,2,3,8,2018,234,22,34,15582.0,15287.0,13594.0,,True,14645.754
2018-08-22 17:00:00,,17,2,3,8,2018,234,22,34,15468.0,15482.0,13768.0,,True,14715.034
2018-08-22 18:00:00,,18,2,3,8,2018,234,22,34,15256.0,15466.0,13721.0,,True,14726.46
2018-08-22 19:00:00,,19,2,3,8,2018,234,22,34,14844.0,15064.0,13346.0,,True,14616.973
2018-08-22 20:00:00,,20,2,3,8,2018,234,22,34,14223.0,14374.0,12812.0,,True,14118.87
2018-08-22 21:00:00,,21,2,3,8,2018,234,22,34,13847.0,14045.0,12676.0,,True,14046.357
2018-08-22 22:00:00,,22,2,3,8,2018,234,22,34,13040.0,13098.0,11984.0,,True,13580.519
2018-08-22 23:00:00,,23,2,3,8,2018,234,22,34,11893.0,11862.0,10856.0,,True,12403.008
2018-08-23 00:00:00,,0,3,3,8,2018,235,23,34,10820.0,10671.0,9786.0,,True,10360.86
2018-08-23 01:00:00,,1,3,3,8,2018,235,23,34,8883.0,9753.0,9009.0,,True,9445.372
2018-08-23 02:00:00,,2,3,3,8,2018,235,23,34,9488.0,9188.0,8474.0,,True,9363.803
2018-08-23 03:00:00,,3,3,3,8,2018,235,23,34,9108.0,8815.0,8174.0,,True,9133.115
2018-08-23 04:00:00,,4,3,3,8,2018,235,23,34,8967.0,8617.0,7993.0,,True,8972.393
2018-08-23 05:00:00,,5,3,3,8,2018,235,23,34,9038.0,8720.0,8108.0,,True,9056.501
2018-08-23 06:00:00,,6,3,3,8,2018,235,23,34,9477.0,9226.0,8601.0,,True,9571.403
2018-08-23 07:00:00,,7,3,3,8,2018,235,23,34,10304.0,9976.0,9340.0,,True,10351.094
2018-08-23 08:00:00,,8,3,3,8,2018,235,23,34,10795.0,10593.0,9862.0,,True,11051.847
2018-08-23 09:00:00,,9,3,3,8,2018,235,23,34,11089.0,11363.0,10354.0,,True,11426.464
2018-08-23 10:00:00,,10,3,3,8,2018,235,23,34,11594.0,12225.0,10880.0,,True,12094.803
2018-08-23 11:00:00,,11,3,3,8,2018,235,23,34,12100.0,13090.0,11471.0,,True,12877.166
2018-08-23 12:00:00,,12,3,3,8,2018,235,23,34,12677.0,13996.0,12016.0,,True,13524.736
2018-08-23 13:00:00,,13,3,3,8,2018,235,23,34,13308.0,14909.0,12439.0,,True,13808.461
2018-08-23 14:00:00,,14,3,3,8,2018,235,23,34,13797.0,15821.0,12892.0,,True,14164.216
2018-08-23 15:00:00,,15,3,3,8,2018,235,23,34,14138.0,16389.0,13284.0,,True,14306.038
2018-08-23 16:00:00,,16,3,3,8,2018,235,23,34,14429.0,16779.0,13510.0,,True,14615.642
2018-08-23 17:00:00,,17,3,3,8,2018,235,23,34,14557.0,,13676.0,,True,14456.472
2018-08-23 18:00:00,,18,3,3,8,2018,235,23,34,14521.0,,13619.0,,True,14467.897
2018-08-23 19:00:00,,19,3,3,8,2018,235,23,34,14053.0,16830.0,13138.0,,True,14392.072
2018-08-23 20:00:00,,20,3,3,8,2018,235,23,34,13379.0,16203.0,12573.0,,True,14158.688
2018-08-23 21:00:00,,21,3,3,8,2018,235,23,34,13183.0,15888.0,12486.0,,True,13957.913
2018-08-23 22:00:00,,22,3,3,8,2018,235,23,34,12497.0,14887.0,11690.0,,True,13431.452
2018-08-23 23:00:00,,23,3,3,8,2018,235,23,34,11263.0,13582.0,10657.0,,True,12551.038
2018-08-24 00:00:00,,0,4,3,8,2018,236,24,34,10219.0,12360.0,9606.0,,True,10614.773
2018-08-24 01:00:00,,1,4,3,8,2018,236,24,34,9411.0,11381.0,8700.0,,True,9727.45
2018-08-24 02:00:00,,2,4,3,8,2018,236,24,34,8891.0,10699.0,8203.0,,True,9415.15
2018-08-24 03:00:00,,3,4,3,8,2018,236,24,34,8549.0,10268.0,7894.0,,True,9132.483
2018-08-24 04:00:00,,4,4,3,8,2018,236,24,34,8355.0,10037.0,7759.0,,True,9077.572
2018-08-24 05:00:00,,5,4,3,8,2018,236,24,34,8461.0,10064.0,7892.0,,True,9132.483
2018-08-24 06:00:00,,6,4,3,8,2018,236,24,34,8848.0,10496.0,8441.0,,True,9594.488
2018-08-24 07:00:00,,7,4,3,8,2018,236,24,34,9563.0,11176.0,9163.0,,True,10241.259
2018-08-24 08:00:00,,8,4,3,8,2018,236,24,34,10000.0,11816.0,9758.0,,True,11073.289
2018-08-24 09:00:00,,9,4,3,8,2018,236,24,34,10629.0,12783.0,10338.0,,True,11556.757
2018-08-24 10:00:00,,10,4,3,8,2018,236,24,34,11223.0,13939.0,11115.0,,True,12394.07
2018-08-24 11:00:00,,11,4,3,8,2018,236,24,34,11793.0,15074.0,11827.0,,True,12867.616
2018-08-24 12:00:00,,12,4,3,8,2018,236,24,34,12288.0,16170.0,12468.0,,True,13528.193
2018-08-24 13:00:00,,13,4,3,8,2018,236,24,34,12757.0,,13008.0,,True,13717.782
2018-08-24 14:00:00,,14,4,3,8,2018,236,24,34,13156.0,,13472.0,,True,13798.8
2018-08-24 15:00:00,,15,4,3,8,2018,236,24,34,13481.0,,13910.0,,True,14127.059
2018-08-24 16:00:00,,16,4,3,8,2018,236,24,34,13733.0,,14146.0,,True,14169.658
2018-08-24 17:00:00,,17,4,3,8,2018,236,24,34,13895.0,,14330.0,,True,14304.766
2018-08-24 18:00:00,,18,4,3,8,2018,236,24,34,13777.0,,14189.0,,True,14268.147
